geoid,1995,2000,2001,2003,2004,2005,2010,2015
17001,2536.9,4935.4,3402.3,4322.4,101.4,3366.8,1033.8,1061.7
17003,166.3,221,180.1,193.7,23.7,104.4,39.5,301.8
17005,569.5,1957.9,1062.2,739.6,131.8,1459.9,176.3,487.3
17007,4151.6,1298.3,1898.3,1679.1,43.4,2825.1,1328.3,909.6
17009,870.8,1743.3,1147.4,1496.8,30.9,1256.6,258.4,300.1
17011,18409.7,10533.5,15041.6,8577.6,67.1,8368.7,1793.2,824.3
17013,194.5,678.1,289,201.2,28.8,447,30.9,129.7
17015,10258.9,5803.1,8234.3,4408.7,24.7,4086.5,700.4,423.3
17017,345.2,2540.7,1477.7,791.8,86.8,1863.4,105.5,437
17019,10532.9,5991.1,4778.6,4391.8,45.5,4921.5,2220.5,1288.8
17021,605.2,6151.1,3486.7,1875,263.5,4401.4,278.4,995.2
17023,1027.1,1640,1095.7,1950.9,224.1,1114.4,611.6,497.8
17025,799,1187.7,847.7,1347.1,220.9,890.1,737.5,501.6
17027,447.9,1010.8,1221.6,1009.7,64.1,580.7,284.8,1158.3
17029,1080.7,1803.1,1218,2223.3,241.1,1250.7,746.7,605.6
17031,741.7,168.8,334.1,114.5,5.6,200.9,65.1,64.9
17033,846.5,1275.1,868.5,1615.4,200,933.9,585.3,448.5
17035,641.9,1101.6,749.8,1452.3,152,793.4,475.3,354.1
17037,11644.5,3681.8,5281.6,4664.5,114.1,7788.2,3628.5,2766.5
17039,4771.5,4935.2,4789.1,3305.4,34.9,2385.9,685.9,260.1
17041,1050,1886.5,1271.1,2306.9,245.5,1394.5,717.8,585
17043,428.3,93.7,174.9,76.3,1.8,111.5,47.1,28.1
17045,1464.1,2509.9,1676.8,3074,321.5,1806.2,1013.2,835.9
17047,290.9,37,118.3,172.2,32.6,90.6,822.6,213.7
17049,979.2,1422.8,956.5,1837.5,217.2,1037.8,659.3,549.3
17051,1491.1,1675.6,1136.3,2062.7,295.4,1278.5,896.2,719.2
17053,5119.6,3125.4,2394.5,2274.3,23,2501.5,1134.9,665.2
17055,571.4,55,147.5,271,62.8,139.8,1165.3,340.8
17057,2781.2,5515.3,3295,4603.3,99.1,3596,882.5,904.4
17059,452.1,58.2,225.7,292.9,60.8,143.4,1185.9,330.8
17061,476,3535.9,2097.5,1177.1,150.9,2394.5,163.8,594.9
17063,6183.9,1993.6,3000,2688.4,84.1,4216.5,2015,1341.6
17065,613.7,68.6,213.9,323.3,68.6,165.6,1510,407.6
17067,2929.5,5882.3,3699.6,5000.6,121.8,3923.5,1117.6,1063.5
17069,79.9,15,18.3,18.6,4,21.8,103.1,72.8
17071,1767.1,3460.9,2018.6,2878.1,50.2,2256.2,462.6,565
17073,17340.8,9416.1,13250.9,7397.6,75.8,6905.8,1812.8,839.5
17075,11449.8,6983.1,5272.2,5157.8,50.8,5780,2463.3,1536.3
17077,314.9,503.6,568.6,490.8,48.7,254.8,145.3,934.5
17079,941.7,1563.6,1038.3,1962.5,253.8,1097.2,775.5,550.1
17081,665.6,90.4,174.3,307.9,69.6,167.1,1436.2,441.6
17083,326.2,2053.1,1158.7,627.7,89.7,1501.2,88.9,345
17085,7408.6,4121.3,4926.2,2684.7,20.6,2525.6,566.5,601.6
17087,111.8,126,148.3,88.3,10,53.8,24.6,214.4
17089,5677.3,1752.4,2508.1,2127.6,53.4,3351.7,1511,1054.1
17091,6718.9,4043.5,3146.8,2928,24.7,3313.9,1176.4,849.7
17093,4955.4,1529.1,2182.4,1877.8,58.5,2924.8,1464.5,1060.7
17095,3031.9,5821.5,3596.3,4965.1,99.1,3862.1,930.6,979.4
17097,1091.7,277.6,493.8,317,10.3,484,201.8,154.9
17099,16591.3,5321.9,7808.5,7027.6,221.9,11214.8,5779.6,3763.2
17101,835.2,1199.2,850.3,1387.2,171.4,867.8,526.3,412
17103,15782.3,9048.3,13169.9,7412.2,53.8,7509.7,1508.4,672.8
17105,10681.4,6263.1,4980.6,4645.1,52.4,5237.5,2440.1,1392.1
17107,8610.1,8901.3,8770.9,5893.2,54.9,4450,972.6,425.8
17109,2538.5,5236.7,3404.7,4334.9,100.7,3526.3,892,882.6
17111,6427.6,2022.3,2973.9,2382.1,53.9,3653.8,1709.6,1326.7
17113,15670.7,16360.1,15358.4,10247.6,99.5,7834.1,2036,801.7
17115,6926.2,7507.9,6991.7,4662.5,48.6,3645.9,833.2,332.5
17117,813.6,5360.8,3093.2,1729,233.1,4072.7,282.6,966.9
17119,634,3276.9,2059.5,1124.7,199.1,2351.8,238.7,736.8
17121,1316.7,1124.5,806.6,1213.5,197.6,832.9,607.5,486.1
17123,4273.1,4839.9,4489.2,3115.7,26.7,2334.7,521,310.6
17125,5309.6,5851.4,5743.4,4143.1,33,3000.7,590.2,299.9
17127,228,33,97,132.5,31.8,76.3,567.3,215.6
17129,3779,4109.3,3893,2591.4,25.9,1894.6,457.1,216.1
17131,9397,5560.4,7443,4560.9,47.5,4092.1,1132.6,605.4
17133,392.9,669.3,844.9,679.5,47.5,391.6,161,893.5
17135,666.7,4907.9,2762.5,1563.6,239.3,3506.5,269.7,863.7
17137,506.4,4101.6,2270.7,1247.1,184.7,2943,192,699.1
17139,744.2,1305.8,916.5,1707.9,169.5,1005.5,490.2,426.8
17141,15665.5,8626,12257.3,6786.3,48.4,6393.5,1385,711.9
17143,5452,5246,5412,3804.2,30.7,2657.6,587.6,378.7
17145,297,652.4,733.4,610.2,50,364,150.8,922.3
17147,4708.4,2776.1,2139.7,2056.2,21.2,2337.1,1041.3,610.8
17149,756.5,4671.3,2727.8,1367.4,159.9,3340.2,229.5,821.1
17151,169.7,18.5,31.6,34.3,8.9,30.2,212,118.8
17153,151.8,248.7,262.9,222,21.2,126.5,50.2,376.7
17155,2499.3,1609.4,2209.1,1233.8,11.4,1224,265.2,121
17157,463.6,837,944.9,831.2,66.6,480.6,213.3,1194
17159,824.5,1274,852.7,1474.5,205.8,908.7,541.9,415.9
17161,5203.2,2896.6,3864,2311.4,22.8,2187.3,525.7,286.1
17163,797.1,1213.3,1356.5,1049.9,73.1,586.1,196.3,1212.3
17165,321.9,33,143.6,195.8,43.2,115.2,1008.2,247.4
17167,729,6456.3,3728.5,2007.5,253.8,4877.2,281.4,1025.6
17169,1173.6,2351.3,1571.4,2120.5,51.7,1687.7,427.1,453.9
17171,247.9,1772.5,991.1,499.3,72.3,1169,80.6,275.2
17173,1727.8,2724,1822,3325,347.7,1912.3,1071.6,942.1
17175,4459.7,4454.9,4077.4,2923,25.2,2230.5,468.6,201.7
17177,11769.6,6744.9,9364,5206.4,37.8,4606.2,1032.2,645.1
17179,6933.5,7420.4,6991.4,4645,44.9,3437.2,820.8,378.3
17181,138.9,208.1,239,179.7,17.5,98,42.5,301.1
17183,8483.6,4795.6,3831.4,3539.6,37.7,3987.4,1839.4,1051.1
17185,260.1,36.9,152.9,222.9,44.9,116.2,961.7,195.4
17187,2858.1,5350.8,3314.5,4478.7,96.6,3540.7,892.2,906.5
17189,538.5,1292.8,1413.8,1196.1,91,693.9,286,1601.5
17191,883.1,90.7,304.1,485.1,100.3,260,2478.7,678
17193,546.4,98.8,292.5,485.4,91.1,225.3,2004.3,539.9
17195,15872.3,8533.5,12184.5,6990.1,47.1,6653.6,1307.8,628.6
17197,7684.8,2161.4,3556.6,2972.4,100.1,4237,2071.1,1345.7
17199,138.4,218.1,257.7,126.3,14.5,108.2,40.5,315.2
17201,7457.7,3816.6,5222.9,2867.7,23.8,2726.8,626.1,307.9
17203,6561.2,6765.9,6525.1,4403.9,43.7,3304.8,763.1,386.5
18001,6750.2,1552.7,1128.1,897.1,109.7,433.9,348.5,702.5
18003,7256.8,1732.3,1288.3,1136.3,136.5,522.4,442.4,892.1
18005,1770.6,874.6,656.3,571.8,125.8,1102.6,184.1,265.1
